# Dictionnaire de racines pures (fototeny) malgaches pour malagasy-stemmer
# Format: racine\tcatégorie (v=verbe, n=nom, adj=adjectif, adv=adverbe, prep=préposition, pron=pronom, conj=conjonction, num=numéral, misc=divers)
# Les entrées DOIVENT être triées par ordre alphabétique (requis par fst::MapBuilder).
# Sources: Dictionnaire canonique, Kaikki/Wiktionnaire, Rakibolana Malagasy de l'Académie.
jarariary	misc
jaridina	v
jarika	v
jarindrana	misc
jarobo	n
jaroboka	v
jay	n
jayjaijay	adj
jayjaljoy	n
jazy	n
jebijeby	n
jeby	adj
jedaka	n
jedakajedana	misc
jedana	n
jefa	n
jefijefy	v
jefy	adj
jefyjefifefy	n
jefyjefijefy	n
jeho	n
jehoa	misc
jehojehojeho	v
jeiatra	v
jeja	v
jejajejajeja	v
jejaka	v
jejo	adj
jejojejojejo	v
jejy	n
jelaka	n
jelatra	misc
jemby	misc
jenitra	v
jenjina	misc
jeografia	n
jeometria	n
jerantsakany	misc
jerbabangala	misc
jery	n
jia	n
jiafotsy	n
jiba	n
jibika	adj
jibina	n
jidina	n
jifa	adj
jihijihy	misc
jihina	v
jihitra	adj
jiigiiy	n
jijaka	adj
jijijijy	v
jijika	n
jijy	misc
jila	adj
jilafilailia	n
jilajilajila	v
jilatra	adj
jilo	adj
jina	n
jingy	adj
jinika	n
jinina	misc
jininika	v
jinja	v
jinjana	v
jiny	misc
jio	n
jioga	n
jiolahy	n
jirika	v
jiro	n
jirofo	n
joadimariko	misc
joaka	adj
joala	adj
jobily	n
jobo	v
jobona	v
jofo	v
jofoana	v
johary	n
johy	n
jokaiky	adj
joko	v
jolay	n
jolo	adj
joloka	v
jolonfolona	n
joloniolona	v
jolonjolona	v
jomaka	n
jombona	adj
jomka	adj
jomo	v
jomoka	adj
jona	n
jonetra	adj
jongijongy	n
jongy	n
joniona	n
jonitra	adj
jonjona	v
jono	n
jononoka	n
jony	misc
jopelakajopeianajopiaka	n
jopelika	n
jorery	n
joretra	adj
joria	n
joro	v
joroaka	adj
joroboka	n
jorory	adj
josefa	n
jotso	n
joy	v
jy	n
ka	conj
kaba	n
kabaka	adj
kabanty	n
kabaosy	adj
kabaro	n
kabary	n
kabatita	n
kabatritra	adj
kabe	adj
kabedika	n
kabedy	v
kabesoka	n
kabija	n
kabiro	n
kaboaka	adj
kaboka	n
kabona	n
kabosa	n
kadetra	n
kadiba	n
kadoa	n
kadradraka	n
kady	v
kafana	n
kafankafana	v
kafara	n
kafe	n
kafiry	adj
kaforo	v
kafotsy	n
kahamba	n
kahana	v
kahankahana	n
kahiamba	n
kahie	n
kahihitra	n
kahonkahona	misc
kaieaa	v
kaika	n
kaikaika	v
kaikerina	n
kaikitra	n
kainkana	adj
kainkona	v
kajy	misc
kakabemaso	n
kakaka	v
kakay	n
kakka	n
kaky	n
kalabe	n
kalalao	n
kalamaka	n
kalamina	adj
kalandrie	n
kalanga	adj
kalanoro	n
kalaza	n
kalazalahy	n
kaleva	v
kalita	v
kalitao	n
kalo	n
kaly	v
kama	adj
kamahana	n
kamaitso	n
kamaosy	adj
kamara	adj
kamarabe	n
kamasina	n
kamba	n
kambana	n
kambanteny	n
kambavy	n
kambina	n
kambo	adj
kambontenda	n
kambontsinay	n
kamboty	n
kamenona	v
kamentsona	v
kamiao	n
kamietrynamiletsynamihetsakaeoantoeranaeonofianjerany	n
kamilaitra	n
kamio	n
kamo	misc
kamoaka	adj
kamora	n
kamory	n
kamositra	n
kanadianina	n
kanahitra	n
kanambady	n
kandafotsy	n
kandahy	n
kandida	n
kanefa	n
kanelina	n
kanety	n
kaneuoheooka	v
kanevoka	adj
kanga	adj
kangoana	adj
kanify	n
kanika	n
kanikany	v
kaniry	n
kanja	n
kanjo	v
kankafotra	n
kankana	n
kankandio	n
kankandoroka	n
kankanjila	n
kanoa	n
kanonkanona	misc
kanonta	n
kanosa	n
kanovo	n
kanto	adj
kantsana	v
kantsona	v
kanty	misc
kaodikaody	n
kaody	misc
kaoka	n
kaolina	n
kaoma	n
kaominina	n
kaona	v
kaonitra	adj
kaonkaona	misc
kaontina	n
kaontsy	n
kaonty	n
kaopy	n
kaosy	adj
kaovasy	n
kaozatra	v
kapa	v
kapaoro	adj
kapaoty	n
kapavava	adj
kapetsy	v
kapika	n
kapila	n
kapilipily	n
kapily	v
kapo	v
kapoaka	n
kapoka	n
kaporaly	n
kapotsaka	adj
kapy	n
karabe	n
karabo	n
karafoy	n
karahara	v
karaingo	n
karainkona	n
karainkono	n
karajia	n
karaka	n
karakaty	n
karama	n
karamanga	n
karandoha	n
karantsana	adj
karao	n
karaobato	n
karaoka	v
karaoty	n
karapanondro	n
karapoka	n
kararavina	adj
karariana	n
karatoka	n
karatra	n
karatsaka	n
karauasy	v
karavasy	n
karazana	n
karenina	adj
karenjy	n
karepoka	v
karetoka	v
karetsaka	n
karetsika	v
karibonetra	n
karijo	adj
karipetra	n
karna	adj
karoka	n
kary	n
kasa	n
kasaoka	v
kasika	n
kasikety	v
kasimba	n
kasiraoly	n
kasoa	n
kasoka	n
kasokasoka	n
kasy	v
kataikana	adj
katapilasy	n
katekisma	n
katekista	n
kateta	adj
katita	adj
katity	adj
katona	v
katoroka	n
katra	n
katrafay	v
katraka	v
katrana	n
katraoka	misc
katrikatriny	adj
katrikatry	n
katrinia	n
katritra	adj
katro	misc
katroka	n
katry	adj
katsa	n
katsaka	n
katsakatsadraty	n
katsaoka	v
katso	v
katsoaka	n
katsomandronono	n
katy	misc
kavaly	n
kavia	adj
kavina	n
kazakazaka	n
ke	misc
kebaka	adj
kebakebaka	n
kebona	v
kefika	n
kefona	v
kehaka	adj
kehana	v
kejo	v
kekerina	n
kelihomandra	n
keliladina	n
kelimafana	n
kelimanjakalanitra	n
kely	adj
kema	adj
kemo	v
kenda	v
kendry	v
keninkenina	v
kenona	n
kenonkenona	v
kentana	adj
kentsona	n
keoka	n
keokeoka	v
kepakepaka	v
kepika	n
kepikepika	v
kepoka	v
kera	v
kerakero	n
kesika	n
kesona	misc
ketaka	n
ketoka	v
ketoko	n
ketraka	v
ketrika	v
ketrina	n
ketrona	v
ketsa	n
ketsika	n
ketso	v
keuoka	misc
kevoka	v
kezaka	v
ki	n
kiady	n
kiafoafo	n
kiaka	n
kiakiaka	n
kiako	n
kiaky	n
kiampongaponga	n
kiana	v
kianakanaka	n
kianja	v
kianjafilalaovana	n
kianjo	n
kianoanobe	n
kianteny	n
kiany	n
kiary	n
kiatsody	n
kibabibaby	n
kibango	n
kibasibasy	n
kibay	n
kibo	n
kibobo	n
kibohitra	n
kibontana	v
kiboribory	misc
kiborindakolosy	n
kibory	n
kibota	adj
kibotabota	adj
kidanodanoka	v
kidaondaona	n
kidara	n
kidedika	adj
kidedra	n
kidiadiamborona	n
kidimyanila	n
kidingy	n
kidobodobony	n
kidobony	n
kidombaramita	n
kidona	adj
kidondona	v
kidoro	n
kidoso	n
kifafa	n
kifakifaka	v
kifanimpanina	n
kifika	v
kifina	v
kifitoanila	n
kifoloanila	n
kifolona	n
kifongo	n
kihaihay	n
kihanihany	n
kihasikasina	n
kiho	n
kija	v
kijana	n
kijanajanaka	n
kijeja	n
kijitika	adj
kikikiky	v
kikimatso	n
kikitra	v
kiky	n
kila	n
kilafitsotsy	n
kilaingalainga	n
kilalao	n
kilambolambo	adj
kilandy	n
kilangala	n
kilanjalanja	n
kilanjilanjy	adj
kilanjy	n
kilao	misc
kilaograma	n
kilaohatoto	adj
kilaometatra	n
kilarinety	n
kilasimandry	n
kilasimody	n
kilasy	n
kilavaka	adj
kilavalava	adj
kilazondazony	adj
kile	n
kilema	n
kilendraza	n
kilezondezony	adj
kilgrama	n
kilia	misc
kilio	adj
kiliolio	n
kiliomanga	n
kilitika	adj
kilny	n
kilo	v
kilohy	misc
kiloloka	n
kilonga	n
kilongozy	n
kilonjy	n
kilosy	n
kily	n
kima	n
kimalao	n
kimany	n
kimbalimbaly	n
kimbalombalo	n
kimbato	v
kimedameda	adj
kimoka	v
kimondrimondry	n
kimondro	n
kimpy	v
kina	adj
kinaikanaika	n
kinamba	v
kinanga	v
kinangaly	n
kinaolo	n
kinaonaona	n
kinarinarina	n
kinavato	n
kindriandriana	n
kindy	n
kinga	adj
kingatsa	n
kinia	v
kiniania	n
kininina	n
kinkana	adj
kintana	n
kinto	adj
kintona	v
kiombiomby	n
kionkiona	n
kioy	n
kipa	n
kipaka	v
kipako	n
kipantsona	n
kipiha	n
kipika	v
kipikipy	misc
kipily	v
kira	v
kiramba	n
kirambay	n
kiramborambo	misc
kirana	adj
kirandrambehivavy	n
kirandriambavy	n
kiranjay	n
kirarirary	n
kiraro	n
kirauirauy	misc
kiraviravy	v
kirazorazo	v
kirepoka	n
kirihitra	n
kirija	n
kirika	n
kirikipy	n
kirikiritiny	adj
kirikiry	misc
kirindro	adj
kiringy	n
kiriodanitra	n
kiriolona	n
kiripidahy	n
kiripika	n
kirirarira	n
kiririoka	v
kiritika	adj
kirivorona	n
kirobo	n
kirombo	n
kirongo	adj
kirotra	adj
kiroviravy	n
kiry	v
kisa	n
kisahasaha	n
kisaka	v
kisendrasendra	n
kisina	adj
kisinina	misc
kiso	adj
kisoa	n
kisoka	n
kisolosolo	n
kisosy	n
kisotrisotry	n
kitamby	v
kitanotano	n
kitaotao	n
kitapo	n
kitapomisysodina	n
kitay	n
kiteloanala	n
kitenindahy	n
kitika	v
kitikitika	misc
kito	adj
kitoantoana	n
kitoatoa	misc
kitoka	n
kitokakitokitoka	v
kitokely	n
kitokitoka	v
kitokitona	v
kitongatonga	v
kitoto	n
kitotony	n
kitoza	v
kitra	n
kitrambero	n
kitrana	n
kitranotrano	n
kitriotriotra	n
kitrivo	n
kitro	n
kitroana	adj
kitrofoka	n
kitroka	v
kitrokely	n
kitrotro	n
kitsaka	n
kitsambiny	n
kitsangana	n
kitsanitsany	n
kitsantsona	v
kitsaotsao	n
kitsika	adj
kitso	adj
kitsody	n
kitsoloha	n
kitsomba	n
kiuiliuily	misc
kiuilivily	v
kivahivahy	adj
kivalavala	n
kivarivary	n
kivazivazy	n
kividividy	n
kivihy	adj
kiviliuily	n
kivilivily	v
kiviro	v
kivolavola	n
kivorivory	misc
kivozo	n
kivy	v
kizaka	v
kizanajanaka	n
kizavo	n
kizo	v
kmonisma	n
ko	n
koa	v
koahy	misc
koaintsy	n
koanefa	n
koay	adj
koba	n
kobaba	v
kobabaka	v
kobaka	v
kobana	v
kobankobana	n
kobany	n
kobay	n
kobila	v
kobo	n
koboka	misc
kobona	v
kodadaka	v
kodadakodadaka	v
kodana	v
kodedy	adj
kodia	n
kodiakely	n
kodikody	n
kodingy	n
kodingykodingo	v
kodna	n
kododoka	v
kododona	adj
kodrazana	n
kofehy	n
kofina	n
kofinakofona	v
kofo	misc
kofoka	v
kofolona	adj
kofona	n
kohadavareny	n
kohaka	n
kohakalaoareny	n
kohona	v
koika	n
koikoy	n
koja	n
kojakojakoja	n
kojy	v
koka	v
kokoa	v
kokoko	adj
kokolampo	n
kolafa	n
kolakojakoja	n
kolayfttsyfampiasa	v
koleda	n
kolejy	n
kolelaka	v
kolepaka	v
koletaka	n
kolialia	n
kolikoly	n
kolitsaka	v
kolo	misc
kolodoy	adj
kololoka	adj
kololy	adj
kolondoy	n
kolongozy	misc
kolontsaina	n
koly	n
komahay	n
komalasitra	adj
komama	adj
komandy	n
komanga	n
komatry	adj
kombarika	n
kombona	n
komby	v
kominio	n
kominisma	n
komity	n
komoka	n
kompania	n
komy	v
konaika	n
konaikakonainaika	v
konantitra	n
konantitrarakonantitra	v
kondendy	n
konera	n
konesa	v
konetaka	n
konfesy	v
kongona	n
konjo	adj
konka	adj
kononkonna	v
kononkonona	n
konseritra	n
konsily	n
kopaka	n
kopala	n
kopandry	v
kopapaka	n
kopapapapa	n
kopay	n
kopetaka	v
kopia	v
kopiapia	n
kopiiapila	n
kopilapila	v
kopoka	v
koraika	n
koraka	v
korampa	n
korana	misc
korandendy	v
korantimavo	misc
korapaka	n
koraraika	v
korataba	v
koratata	v
kordka	n
korefa	v
koreha	adj
koretika	v
koretrika	n
koretsika	v
koriana	v
korintrana	n
korintsana	n
korira	v
korisa	n
korka	v
korna	n
koro	n
korobobo	n
korododo	n
korodona	v
korodorodo	misc
korofoka	v
korofotra	adj
korombemby	v
korombimby	v
koromby	adj
korongo	n
koronkana	misc
korontana	n
koropaka	n
kororoana	n
kororoha	n
kororoka	v
kororosy	v
korosy	v
korotika	n
korotsaka	v
korrrarira	v
kosa	v
kosesy	n
kosika	v
kosina	v
kositra	v
kosoka	v
kosometa	adj
kotaba	n
kotaka	n
kotana	v
kotika	n
kotikotika	v
koto	n
kotofahana	n
kotofotsy	n
kotokelimiadilaona	n
kotolahy	n
kotona	adj
kotopia	n
kotoratsy	n
kototany	n
kotra	n
kotrakotraka	v
kotrana	v
kotranina	n
kotrefa	adj
kotrefaka	v
kotrefakotrefaka	n
kotretraka	n
kotretrakakotretrika	n
kotretrika	n
kotrifa	n
kotrifana	v
kotrifatrifa	adj
kotrika	v
kotringa	adj
kotritratritra	v
kotro	n
kotrofony	n
kotroka	n
kotrokotroka	misc
kotronosy	n
kotsa	v
kotsaba	v
kotsetsa	v
kotsetsotsetso	v
kotsokotsoka	n
kouilauila	v
kovabe	n
kovaingoa	misc
kovalivaly	n
kovavy	misc
koviaviaka	n
koviiauila	n
kovika	adj
kovilaoila	v
kovilavila	v
koy	v
krismasy	n
kristaly	n
la	v
labiera	n
labozia	n
ladilady	v
ladina	n
ladine	n
ladinintrambo	n
ladino	n
laditra	v
ladobo	n
lady	n
lafa	n
lafaoro	n
lafatra	v
lafaza	n
laferana	n
lafika	n
lafiny	n
lafitra	n
lafo	v
lafy	n
lahapahitra	n
lahasa	n
lahatra	v
lahatsoratra	n
lahiaivo	n
lahiantitra	n
lahilahy	adj
lahilahytoetra	n
lahiloha	n
lahimaro	n
lahimatoa	n
lahinainginy	n
lahindefona	n
lahinjiro	n
lahinomby	n
lahintangerina	n
lahiroa	n
lahirodona	n
laho	misc
lahy	n
laika	v
laiko	v
lailay	adj
lainga	n
laingo	v
laingomaimbo	n
laingontratrany	n
laingontsorony	n
laitra	n
laka	v
lakamo	n
lakamosina	n
lakampiara	n
lakana	v
lakandamosina	n
lakandava	n
lakandrano	n
lakaoly	n
lakato	n
lakatra	n
lakavy	n
lakile	n
lako	n
lakolosy	n
lakoly	n
lakoraona	n
lakozy	n
laky	v
lala	v
lalaana	n
lalaka	n
lalamasaka	n
lalamby	n
lalampo	n
lalana	n
lalandana	n
lalandava	v
lalandra	n
lalandrano	n
lalandy	n
lalangy	n
lalantsara	n
lalao	n
lalaovina	misc
lalatra	v
lalikera	n
lalimanga	n
lalimoara	n
lalina	adj
lalitra	n
lalitromby	n
lalna	n
lalo	v
lalodalovana	adj
lalona	n
lalotra	n
lama	adj
lamaka	v
lamako	n
lamaody	n
lamasinina	n
lamba	v
lambafamaohana	n
lambahoany	n
lambana	v
lambandatabatra	n
lambirana	n
lambo	n
lambohenjana	n
lambomiditra	n
lambondrano	n
lamboresy	n
lamboridy	n
lamesa	n
lamika	n
lamina	v
lamka	n
lamoka	adj
lamosina	n
lamoty	n
lampa	adj
lampana	adj
lampatra	v
lampihazo	n
lampirana	n
lampy	adj
lamy	n
lanaka	adj
landemy	misc
landiana	n
landifotsy	n
landihazo	n
landy	adj
langa	adj
langehatra	n
langilangy	n
lango	n
langoroana	n
langozo	misc
laniala	n
lanilany	n
laniny	n
lanitra	n
lanja	v
lanna	n
lano	n
lanona	v
lanonana	n
lanto	v
lantsika	v
lany	n
lao	n
laoka	v
laona	n
laontratra	n
lapa	v
lapana	adj
lapelina	n
lapoaly	n
lapoely	n
lapolisy	n
lapomady	n
laposety	n
laro	v
lasa	v
lasaka	n
lasana	n
lasantsy	n
lasary	n
lasely	n
lasenina	n
lasikara	n
lasilasy	v
lasiray	n
lasiroa	n
lasitelo	n
lasitika	n
lasitra	v
lasiventy	n
lasopy	n
lasosy	n
lasy	n
latabatra	n
lataltare	n
lathora	n
latonatra	n
latotra	n
latsa	n
latsabava	n
latsahana	n
latsaka	v
latsakafitoventy	n
latsakemboka	misc
latsapaheniny	n
latsapaka	n
latsiana	misc
latsy	n
lattera	n
lauiana	n
lauo	n
lauorary	v
lava	v
lavabokotra	n
lavaelatra	n
lavaka	v
lavanila	n
lavanty	n
lavarangana	n
lavareny	adj
lavasalaka	n
lavenona	n
laviana	adj
lavira	n
lavitra	adj
lavnoona	n
lavo	v
lavorary	v
lay	n
laza	v
lazambidy	n
lazo	v
lebo	n
leda	v
lefa	n
lefaka	v
lefakozatra	n
leferana	n
lefidravina	n
lefitra	v
lefo	n
lefona	v
lefy	adj
leha	v
lehibe	adj
lehilahy	n
lehiretsy	misc
lehiroa	n
lehitsy	misc
lehotra	n
lehy	misc
lejo	n
lela	n
lelaka	v
lelavola	n
lelika	v
lelo	n
lelosy	n
lema	adj
lemaka	v
lemba	n
lembo	n
lemilemy	misc
lemo	v
lemoiemo	n
lemoka	adj
lemozy	n
lempona	n
lemy	v
lena	adj
lenda	n
lenjotra	misc
leno	v
lenodenoka	adj
lenoka	n
lenta	n
lentika	v
leo	v
lepaka	n
lepika	misc
lerana	n
lesoka	v
leta	adj
letaka	v
letamaso	misc
letra	v
letrezana	n
letsy	n
leuiieuy	n
leuilevy	v
leuina	n
leuona	n
leuy	v
levileuy	v
levilevy	n
levina	v
levona	v
levy	adj
lezo	n
lhilahymadikatra	n
lia	adj
liaka	v
liana	adj
liba	n
liberalisma	n
lihitra	v
liiotra	v
lilatra	n
lilotra	n
lingilingy	n
lingitra	v
lingy	n
liny	n
lisea	n
lisitra	n
lita	n
litatra	n
litera	n
literatiora	n
litika	v
livatra	n
lo	adj
loa	v
loaka	v
loatra	v
loba	n
lobaka	n
lobo	adj
lobona	adj
lodilody	v
loditra	adj
lody	n
lofa	v
lofai	v
lofidofika	v
lofika	v
lofo	n
loha	n
lohakohony	n
lohalambo	misc
lohalika	n
lohalo	n
lohamalemy	n
lohamalona	n
lohamandriny	n
lohamasinina	n
lohantsitsy	n
loharaoka	n
lohasaha	n
lohataona	n
lohatory	n
lohatrano	n
lohatraoka	n
lohavorona	n
lohavy	n
lohodohony	n
loiloy	misc
lojo	misc
loka	v
lokanady	n
lokanga	n
lokangahisatra	n
lokangavava	n
loko	n
lokoana	n
loky	adj
lolana	n
lolitra	n
lolofotsy	n
loloha	n
lolompaty	n
lolompo	n
lolotra	n
lolovokatra	n
lomano	v
lomay	v
lombiro	n
lombiry	n
lomisy	adj
lomodomotra	v
lomotra	n
lompatra	n
lompilompy	n
lompy	n
lomy	n
lona	v
lonaka	v
londo	n
londona	n
longia	n
longo	n
longoa	n
longoza	n
longy	n
lonika	adj
lonilony	adj
lonjehitra	v
lonjika	n
lonjitra	adj
lonjo	v
lonjony	n
lonky	adj
lony	n
lopilopy	v
lopotra	n
lopy	n
lositra	v
loso	n
losony	n
lotaka	adj
loteriana	n
lotika	adj
loto	v
lotra	n
lotsaka	adj
lotsika	n
lotso	n
loua	v
louasofina	n
louilovy	adj
lova	n
lovana	n
lovia	n
lovoka	n
loza	n
lozitra	misc
lozoka	n
lozorina	adj
lozotra	v
ma	v
mabonibonika	n
madagasikara	n
madiafo	n
madina	v
madinika	adj
madio	adj
madiofila	n
madiro	n
madisa	n
madity	n
maezima	n
mafaikoditra	adj
mafaikopaka	n
mafana	n
mafaraka	n
mafeja	adj
mafikely	misc
mafilotra	adj
mafina	n
mafo	n
mafona	n
mafonja	n
mafotra	adj
mafy	adj
magaro	n
magazina	n
maha	adj
maheriravina	n
maheryvaika	adj
mahimavany	n
mahita	n
mahitaangano	n
mahitsizoro	n
mahitsy	n
maho	n
mahorara	adj
mahosa	v
mahozatra	adj
maika	adj
maikaaty	v
maila	v
mailaka	n
mailo	adj
mailoka	adj
maimay	v
maimbo	n
maimbobe	n
maingoka	n
mainka	n
maintany	n
maintisina	adj
maintso	adj
maintsy	v
mainty	adj
maintymolaly	n
maisatra	adj
maitso	adj
maitsoririnina	n
maivana	v
maivoka	v
maizamaizaka	adj
maizimbavavilany	n
maizina	adj
majika	n
makaba	misc
makadiry	adj
makafanahy	n
makafoka	adj
makarakara	adj
makarivotra	n
makasa	n
makera	adj
makirana	adj
makoa	n
makorelina	n
maky	n
malabary	n
malagasy	n
malahelo	n
malaho	adj
malako	v
malakofa	n
malama	n
malambo	adj
malana	adj
malandy	adj
malemilahy	n
malemiloha	n
malemy	adj
malia	adj
malina	adj
malo	misc
malomalana	n
mamba	n
mamo	v
mamoy	v
mamy	adj
mana	n
manao	v
manda	n
manga	n
mango	n
mania	n
manify	adj
manitra	adj
manja	adj
manka	v
manko	n
manoy	misc
manta	adj
many	n
maoderina	n
maody	adj
maoja	misc
maola	v
maona	v
maonana	v
maonjana	misc
maonjona	n
maorara	misc
maorina	adj
maoritra	adj
maota	misc
maotina	adj
maotona	n
maoty	misc
maozatra	n
mapentimpentina	n
mara	adj
marabe	n
maradona	adj
marakely	n
marambato	adj
maranantsody	adj
maranidoha	n
marano	n
marao	adj
mararirary	n
marary	adj
maratra	n
marazoka	adj
marefo	n
marejoka	adj
marenina	n
maresaka	n
mariaka	adj
maridrefy	n
marijo	adj
marikahoditra	adj
marikivy	adj
marimarika	adj
marina	adj
maripankasitrahana	n
marisika	n
maritiora	n
maritra	adj
maro	adj
maroandro	n
maroatody	n
maroavolona	misc
marofaka	misc
marojinja	misc
marolafy	n
marolongo	n
maromita	n
maronjana	adj
maroroka	n
marotampona	misc
marotonona	n
marovahy	misc
marovany	misc
marovelo	misc
marozandry	misc
martsa	n
masaizano	n
masaka	adj
masay	n
maseva	misc
masikaty	n
masikita	n
masikoro	n
masilina	n
masiloka	adj
masimasy	v
masimbavy	n
masina	adj
masinandro	misc
masinankorona	n
masinaty	adj
masinjany	n
masinkateloana	n
masira	misc
masitombo	n
maso	n
masoandro	n
masoarivo	n
masoivoho	n
masolavitra	n
masombika	n
masomboly	n
masomby	n
masonkoditra	n
masontantely	n
masovoatoaka	n
masy	adj
masymarina	n
matahotrandro	n
matahotrantsy	n
mataotra	adj
matavikely	n
matavy	adj
matematika	n
matetikaaverinaindroa	n
matevina	n
matihanina	n
matity	n
matoa	n
matoanteny	n
matoatoa	n
matomboka	misc
matona	n
matoriandro	n
matotra	adj
matoy	adj
matrafotrafo	n
matrohy	n
matroka	adj
matsa	misc
matsaboka	adj
matsaotsao	adj
matsiro	n
matso	n
maty	v
matyafo	n
matyantoka	adj
mavao	adj
mavika	n
mavingo	misc
mavitrika	adj
mavo	adj
mavokely	adj
mavoloha	n
mavozo	adj
may	adj
mazaizino	n
mazava	adj
mazina	n
mazna	n
mba	conj
mbany	n
mbavy	n
mbetika	v
mbika	misc
mbola	v
mbolavelona	adj
mbomba	misc
mby	misc
meda	v
medaly	n
melohine	v
meloka	n
memy	n
mena	adj
menabe	n
menafify	adj
menahara	n
menaka	n
menakely	n
menamaso	misc
menapina	adj
menatra	adj
menavava	n
menavazana	n
mendo	adj
mendrika	n
menimeny	v
menomenona	v
menona	misc
mentsomentsona	n
meo	n
merana	misc
merika	n
merkiora	n
merona	adj
meso	n
metaly	n
metatra	n
metro	misc
metroka	n
mety	adj
meva	adj
mey	n
mezaka	adj
mfatra	v
mi	n
miabo	misc
miadala	v
miafa	n
miafitra	n
miafonafona	n
miahonahona	misc
miainga	n
miajokajoka	n
mialaakanjo	v
mialatsiny	misc
miambakavaka	n
miamboho	n
miambozona	n
miampanampana	n
miampofo	n
miampy	n
miarahaba	n
miaraka	v
miarakaaminnyantoka	n
miaramila	n
miarina	n
miatoka	n
mibadabada	n
mibahana	n
mibalelaka	v
mibango	v
mibanjina	n
mibarareoka	n
mibeda	misc
mibedibedy	n
mibelaka	n
mibibaka	misc
mibisioka	n
miboboka	v
mibohy	v
miboiboika	n
miboletaleta	n
mibolidilidy	n
mibonaika	n
miborabora	misc
miboraraka	n
miboretaka	n
miboriaka	v
miboroaka	n
mibosasaka	n
midabadaba	n
midaboboka	n
midadaka	n
midaika	n
midedadeda	n
midedaka	v
midifika	n
midimenaka	n
midinika	n
midiridiry	n
miditrosa	n
midity	n
midoladola	n
midona	n
midongy	n
midororo	misc
midradradradra	v
midraho	v
midredridredry	n
midridrodridro	n
midridroka	v
miedinedina	n
mieky	misc
mielakelaka	n
miempaka	n
miendaka	v
mieritra	v
mieritreritra	v
miery	v
mifady	v
mifaifay	n
mifalihavanja	n
mifamofo	v
mifarangorango	n
mifaratra	v
mifarimbona	v
mifefika	adj
mifehy	n
mifelipelika	n
mifetsaka	n
mifezaka	n
mifidy	n
mifihifihy	n
mifihitra	n
mifilofilo	n
mifindra	v
mifintina	n
mifioka	n
mifira	n
mifirafira	n
mifitroka	n
mifodelo	n
mifofo	n
mifofotra	v
mifohatra	n
mifohaza	v
mifoko	n
mifona	v
miforoforo	n
mifotafota	n
mifototra	n
migagaka	n
migaringana	misc
migigagiga	v
migoboka	v
migogogogo	n
migoka	n
migoraidraika	n
migoroana	n
miha	v
mihafy	n
mihahohaho	n
mihaikahaika	n
mihaitra	n
mihalaka	n
mihambo	n
mihamina	v
mihaminkamina	v
mihanihany	n
mihaotra	n
mihary	adj
mihatevina	v
mihebinkenina	v
mihebintrebina	n
mihejaheja	n
mihelaka	v
mihemotra	n
mihendrinendrina	n
mihevaheva	v
mihevingevina	n
mihimokimoka	n
mihinjakinjaka	n
mihoaka	v
mihoby	n
miholantrolana	n
mihomokomoka	n
mihontsana	n
mihosina	n
mihosotra	adj
mihotakotaka	n
mihozohozo	adj
mijadona	n
mijaingy	v
mijakoko	v
mijananaika	v
mijery	v
mijifajifa	n
mijilajila	adj
mijohy	v
mijokaiky	v
mijonetra	adj
mijoretra	n
mijotso	misc
mikabary	n
mikajy	v
mikambana	v
mikanja	v
mikarantsana	n
mikarapoka	v
mikarenjy	n
mikasa	n
mikasaotsaoka	n
mikendry	n
mikepoka	n
mikiky	v
mikimokimoka	n
mikisina	v
mikitrankitrana	n
mikivilivily	v
mikodedy	v
mikofoka	v
mikomy	n
mikondendy	v
mikopaka	n
mikoraraika	n
mikorintsana	n
mikorka	n
mikoropaka	v
mikororoka	n
mikororosy	v
mikosika	n
mikoviaviaka	v
mikoy	n
mila	misc
milaiko	v
milalao	n
milay	misc
milaza	n
milefa	v
milefanyfosatojonyampaha	misc
milelaka	n
mili	misc
miligrama	n
milika	v
milimetatra	n
milina	n
milinafanjairana	n
miloka	n
milondolondo	n
mimonomonona	n
mimozy	v
mindro	n
minemonemona	n
mingodona	v
minisitra	n
ministera	n
mintsimintsy	misc
miofo	n
mioko	n
mioky	misc
miolakolaka	n
miolitrolitra	n
miondrana	v
miondrika	n
mionobelona	n
miosanosana	v
miovafenitra	n
miovatsara	v
miozona	v
mipararetra	n
mipelapelaka	n
mipendrampendrana	n
mipenimpenina	n
mipilampilana	n
mipimaso	n
mipintsana	adj
mipitripitrika	n
miporetra	n
miraefadafy	n
miraharaha	v
miramirana	v
mirana	n
mirano	n
miraoka	n
mirazotra	n
mireona	v
miretsika	v
mirezatra	v
mirodana	n
miroma	n
mirotsaka	v
misafay	misc
misafosafo	n
misakaiza	n
misalondo	v
misalovana	v
misaly	n
misampina	n
misandoka	n
misangisangy	misc
misangodina	n
misangy	v
misariaka	n
misava	v
misefosefo	n
miselisely	misc
misevosevo	v
misikidy	n
miso	n
misokosoko	n
misolontsolona	v
misomarodoka	v
misonga	v
misongona	v
misorera	v
misoroka	v
misoronaafo	n
misosoka	v
mita	n
mitafasiry	n
mitafitafy	adj
mitaingina	n
mitaino	v
mitakemotra	n
mitakona	n
mitakositra	v
mitaky	n
mitambelona	v
mitana	n
mitandavana	v
mitangorona	v
mitanila	n
